worker,cpu_millicores,cpu_percent,memory_bytes,memory_percent
worker06,475.80969716407765,4.221161570659669,3218,5
worker06,503.9420651839504,2.3597025953904964,3218,5
worker06,499.3864900864686,2.818991289296758,3218,5
worker06,539.6488591848396,3.728141303490748,3218,5
worker06,493.0080772380468,2.5901931873177726,3218,5
worker06,536.6574496142882,1.411461454692159,3218,5
worker06,448.7454792478794,1.2569609388927363,3218,5
worker06,450.2032112442912,2.589161036614566,3218,5
worker06,544.7899305289405,2.7314066379129547,3218,5
worker06,533.4653180837075,3.6167854296718196,3218,5
worker06,490.13474362366827,4.632287295982337,3218,5
worker06,416.8485959744992,3.369920548116449,3218,5
worker06,488.55304597246794,2.094620702005624,3218,5
worker06,492.4671289639259,3.1075510212522324,3218,5
worker06,422.6618316206275,2.458108920463869,3218,5
worker06,594.7512914361738,4.7666094196258335,3218,5
worker06,509.76450863227063,2.81518174348804,3218,5
worker06,478.85908898281275,3.824072920172348,3218,5
worker06,519.8648956731851,1.6554674506693001,3218,5
worker06,429.1525576343375,5.406844809464031,3218,5
worker06,473.61123977643456,3.134754747936776,3218,5
worker06,399.89129891941815,2.5103609577867805,3218,5
worker06,503.65059724001617,2.3638219662203657,3218,5
worker06,454.6189468810796,2.1020045330027095,3218,5
worker06,437.6215516711096,2.483792646389008,3218,5
worker06,446.523379355653,3.464494439923429,3218,5
worker06,497.6805273734544,3.701173957224497,3218,5
worker06,451.7523794984502,3.259404370047876,3218,5
worker06,487.24715386997957,4.952135775695858,3218,5
worker06,456.7220130269235,2.0402201799713673,3218,5
worker06,541.9776315376387,1.542803558782352,3218,5
worker06,497.78094818128284,2.119922847021783,3218,5
worker06,456.258230793945,3.82875854101273,3218,5
worker06,424.93803151157204,4.652969547710921,3218,5
worker06,511.05989524712675,3.2052334932848114,3218,5
worker06,348.06338146256047,0.8779322972371366,3218,5
worker06,524.7650623650889,1.7200596113978577,3218,5
worker06,528.7083582883554,4.332651122013595,3218,5
worker06,491.89752145888167,2.856367422083227,3218,5
worker06,483.17483757868246,2.9757356989873043,3218,5
worker06,492.24465357842644,0.967018264212625,3218,5
worker06,474.60463085707767,2.9695625143838518,3218,5
worker06,452.1943088049613,3.7907035819862,3218,5
worker06,444.1901896085039,3.8400115331710816,3218,5
worker06,484.4010741178155,4.31647787650877,3218,5
worker06,508.5564327489005,2.7401254190247117,3218,5
worker06,541.8206263092766,3.3076505608531113,3218,5
worker06,486.6287722352591,1.6490479497318893,3218,5
worker06,490.05738576002864,3.3450599940389143,3218,5
worker06,512.624219354216,4.0987941628193365,3218,5
worker06,419.97075265752505,2.74973822287561,3218,5
worker06,504.2890691726443,3.225491631586977,3218,5
worker06,486.073174788565,2.910766234099059,3218,5
worker06,484.66331311483145,2.7500004902185577,3218,5
worker07,1729.6623554473679,11.113124637608955,2633,4
worker07,1715.5839087459442,10.696045059001197,2633,4
worker07,1699.2391037963466,9.103073296163302,2633,4
worker07,1724.001932840263,8.28335461280879,2633,4
worker07,1728.6319476553813,10.889880446216777,2633,4
worker07,1758.6475283704194,11.48880885187576,2633,4
worker07,1666.542788656902,9.745421702746757,2633,4
worker07,1708.8298468838636,8.994518914720459,2633,4
worker07,1786.444510422403,8.229258196115843,2633,4
worker07,1759.148469521367,10.429944669842378,2633,4
worker07,1646.3668901481253,10.168059036194807,2633,4
worker07,1675.9569946864092,8.062257262146733,2633,4
worker07,1693.9549134479496,9.076785894050245,2633,4
worker07,1648.4137627115508,10.128923458521694,2633,4
worker07,1711.2921411758641,10.645550034713771,2633,4
worker07,1693.5631847366894,7.69812909655476,2633,4
worker07,1694.5819035255754,9.834059961086753,2633,4
worker07,1713.9027756160594,9.572417912107454,2633,4
worker07,1673.537849905477,10.427091407227525,2633,4
worker07,1693.8530170478352,8.752346365811041,2633,4
worker07,1695.4630313031382,11.593488472363093,2633,4
worker07,1730.3754711024737,10.288579885402816,2633,4
worker07,1734.2340899471744,10.14598275141059,2633,4
worker07,1753.5402539459003,10.09341490416557,2633,4
worker07,1646.6547638151128,11.206340253762528,2633,4
worker07,1712.3036579092593,9.193291299756874,2633,4
worker07,1684.301712136971,10.141530966753265,2633,4
worker07,1658.5724421325513,8.021254861591506,2633,4
worker07,1759.3595323733684,9.818452886021122,2633,4
worker07,1736.6200846256713,11.151563894753709,2633,4
worker07,1729.8286494027554,9.777356669009347,2633,4
worker07,1690.1211403765467,8.832011820036668,2633,4
worker07,1807.0149459728002,8.489375686527417,2633,4
worker07,1686.174035298525,10.915326805138914,2633,4
worker07,1822.8604609771257,10.824928431307677,2633,4
worker07,1782.9843397443494,9.88721907741736,2633,4
worker07,1749.1729729199953,9.931590396921754,2633,4
worker07,1685.7314243649016,9.885138362806885,2633,4
worker07,1709.9129841850927,8.342956146140578,2633,4
worker07,1711.5681233853256,9.542846798015084,2633,4
worker07,1707.3793690796479,10.177768018503288,2633,4
worker07,1801.5304995210422,10.390723330101922,2633,4
worker07,1635.5999114102412,10.492034792062299,2633,4
worker07,1760.1903582921818,11.445524787244901,2633,4
worker07,1670.7313137322806,9.654962347217351,2633,4
worker07,1738.0529439720367,10.300145531862716,2633,4
worker07,1664.4742085216649,9.97524803084715,2633,4
worker07,1727.2697625110457,9.390971118973717,2633,4
worker07,1748.934689564619,8.380433663142107,2633,4
worker07,1808.4482443072795,10.290968555921749,2633,4
worker07,1734.420955288031,12.095003986050749,2633,4
worker07,1758.5808436022803,10.359009069868371,2633,4
worker07,1727.5868438188802,9.62912195062116,2633,4
worker07,1807.6645712779057,12.368965038244017,2633,4
worker07,1737.9293489738586,10.212949646853662,2633,4
worker07,1737.7192926928858,10.902938990609705,2633,4
worker07,1611.4330981160883,10.674891484053973,2633,4
worker07,1756.0342422062063,8.979734483512381,2633,4
worker07,1856.475745366998,10.654331084316725,2633,4
worker07,1720.579727080864,8.969366211272215,2633,4
worker07,1758.8540747778914,9.587454334852241,2633,4
worker07,1712.1828938006404,9.863305608195613,2633,4
worker07,1697.535900994375,9.873872835551856,2633,4
worker07,1713.2285048527403,10.797778226056359,2633,4
worker07,1747.4476147112152,8.406762486325565,2633,4
worker07,1837.403762180801,8.536991031960229,2633,4
worker07,1694.5068235566498,10.25859128390933,2633,4
worker07,1694.2301874274149,9.29478601115039,2633,4
worker07,1704.89911826936,8.223729721667647,2633,4
worker07,1700.2467389536162,9.987562562786609,2633,4
worker07,1717.7900100195784,9.45937851469976,2633,4
worker07,1704.3073315783795,9.585427042104325,2633,4
worker07,1785.1066282887857,10.660455268485288,2633,4
worker07,1621.2989418600241,9.302497958419885,2633,4
worker07,1802.3293603802288,9.58814493908619,2633,4
worker07,1815.2164447173575,10.789302919346946,2633,4
worker07,1602.4775696787697,8.981353561748316,2633,4
worker07,1737.0223998073684,8.539497367254459,2633,4
worker07,1784.052433115993,9.531097753509124,2633,4
worker07,1668.752021808875,11.038981069958364,2633,4
worker07,1693.0161346806037,9.070616206487287,2633,4
worker07,1698.7758297728442,10.41280813439385,2633,4
worker07,1682.9761810754292,9.274263209599397,2633,4
worker07,1716.3323866690973,11.069501694928435,2633,4
worker07,1772.0785193427876,8.964278823487657,2633,4
worker07,1776.7607981400715,12.034460179098579,2633,4
worker07,1730.4281589213645,9.67764066083442,2633,4
worker07,1717.8047477032803,10.878508560791461,2633,4
worker07,1729.4551963361027,10.107823038510025,2633,4
worker07,1703.0301249311142,9.653592221001656,2633,4
worker07,1811.391888427121,11.883757222289509,2633,4
worker07,1778.1387213726748,8.340102992973597,2633,4
worker07,1747.1516933001265,10.350991049531943,2633,4
worker07,1729.5250609162977,11.045373981564987,2633,4
worker07,1725.0948996088127,9.608213341159571,2633,4
worker07,1753.2267677995126,8.664394523589502,2633,4
worker07,1739.7705720472795,10.114182538294166,2633,4
worker07,1777.7625608399012,10.949813959188653,2633,4
worker07,1728.3766807866223,11.015626286061803,2633,4
worker07,1688.5993972791234,8.809328523212558,2633,4
worker08,2055.228292402609,13.328859467660742,8085,12
worker08,2117.5997509177064,12.402227977743092,8085,12
worker08,2095.9737049769365,12.75105908554296,8085,12
worker08,2192.2627529971905,12.61511252563179,8085,12
worker08,2057.102333735199,13.785379824049473,8085,12
worker08,2113.963974299403,14.908987206716361,8085,12
worker08,2142.062735528841,14.485447867915745,8085,12
worker08,2070.5503310650365,12.890427582866996,8085,12
worker08,2115.6564497724153,14.061272922091613,8085,12
worker08,2116.8566283622313,15.315905517677773,8085,12
worker08,2123.8255464832228,14.080686481068266,8085,12
worker08,2094.105017445196,15.578155018253451,8085,12
worker08,2096.390698809968,14.47727870919398,8085,12
worker08,2001.351213430749,12.971330646510358,8085,12
worker08,1995.147554534497,13.012504749676236,8085,12
worker08,2139.97181767842,12.435545860067794,8085,12
worker08,2076.518359066672,13.742975064571377,8085,12
worker08,2036.9197852071568,13.793942720005955,8085,12
worker08,2106.6104162641,11.459142394064113,8085,12
worker08,2062.4559396006503,14.281617955203087,8085,12
worker08,2073.5103447458105,13.591222531142764,8085,12
worker08,2038.324320171585,12.683879211696665,8085,12
worker08,2102.934148202589,15.227786379858314,8085,12
worker08,2070.518346729853,14.422250290742664,8085,12
worker08,2077.0020306973765,14.216569949603697,8085,12
worker08,2154.3820603100176,13.878037542061996,8085,12
worker08,2039.840359935357,13.252391271738441,8085,12
worker08,2127.241722258433,12.141088575946636,8085,12
worker08,2076.8181278353645,11.318350879378233,8085,12
worker08,2151.026833195553,13.636524436957853,8085,12
worker08,2108.3629931953656,12.918983617461826,8085,12
worker08,2199.126521318002,13.806989072876672,8085,12
worker08,2123.9661222214654,12.707838235123624,8085,12
worker08,2123.3431183695975,13.821013625428458,8085,12
worker08,2099.723419219896,11.999267796065508,8085,12
worker08,2137.1899634918277,11.842695993405094,8085,12
worker08,2125.551449170179,12.642185101959804,8085,12
worker08,2011.009188119568,12.318281492602546,8085,12
worker08,2092.4452442477373,14.145945634079494,8085,12
worker08,2109.303199192104,13.291367748909357,8085,12
worker08,2134.715518024966,12.457442048803397,8085,12
worker08,2092.0715726056183,13.295419742365125,8085,12
worker08,2121.352548281227,13.621666247559821,8085,12
worker08,2001.0176024056216,13.045533686864955,8085,12
worker08,2001.1645899145544,12.455285073613492,8085,12
worker08,2012.7829719597335,12.090494938185602,8085,12
worker08,2131.907274419943,11.670896780805567,8085,12
worker08,2120.1314799146867,11.151391271827466,8085,12
worker08,2154.3078305527206,14.674634703152362,8085,12
worker08,2093.8807389382796,14.720580333875208,8085,12
worker08,2116.196173218237,13.420164746044673,8085,12
worker08,2092.7650295595436,14.643565517453638,8085,12
worker08,2075.561725277654,12.147387932116846,8085,12
worker08,2229.611114512937,14.538139822049578,8085,12
worker08,2044.4955288527644,14.975082404671198,8085,12
worker08,2172.143923332633,13.059793410272144,8085,12
worker08,2036.9250591053863,12.249290274105814,8085,12
worker08,2061.3692794883546,12.730322563773697,8085,12
worker08,2099.3714308198346,13.417550967342578,8085,12
worker08,2113.29243085134,13.611910198556355,8085,12
worker08,2153.913554071747,12.504216124663937,8085,12
worker08,2134.4129160856805,13.085157025301918,8085,12
worker08,2059.039421846619,13.41618055294277,8085,12
worker08,2113.9827111413706,14.149630164785396,8085,12
worker08,2070.7541016545256,11.623031823597062,8085,12
worker08,2038.7994973217394,13.049062999967338,8085,12
worker08,2121.7729018637997,13.348546274299856,8085,12
worker08,2187.042474516442,13.088231720383298,8085,12
worker08,2022.2620900055906,13.920306398873175,8085,12
worker08,2143.19885757787,14.132408756509387,8085,12
worker08,2054.430137750358,12.8486664409052,8085,12
worker08,2169.8424329903332,15.214865524379151,8085,12
worker08,2084.4618677171075,12.210722528376953,8085,12
worker08,2138.3025207057995,13.804509097648092,8085,12
worker08,2097.993014015837,12.574637784384244,8085,12
worker08,2030.9027400169648,12.853332534175872,8085,12
worker08,2112.921709119564,10.207226839066111,8085,12
worker08,2029.3550757419398,14.843531685909404,8085,12
worker08,2076.220713598589,12.990330253016408,8085,12
worker08,2047.988730468534,12.25802597441626,8085,12
worker08,2033.4145955552253,11.191552732335968,8085,12
worker08,2099.3130800555805,13.718091597326655,8085,12
worker08,2064.6916368447423,13.223794018925082,8085,12
worker08,2026.7595897613771,13.196471984757048,8085,12
worker08,2081.9961086265334,11.60598676065087,8085,12
worker08,2005.741944654234,12.728395780460206,8085,12
worker08,2151.125276551911,12.81306958596689,8085,12
worker08,2144.9065781351037,14.722515173223774,8085,12
worker08,2050.472652078355,13.276457893961023,8085,12
worker08,2112.338005966687,13.051982575242947,8085,12
worker08,2046.1306196664925,13.6217104861183,8085,12
worker08,2121.3210921773525,12.575156408270386,8085,12
worker08,2136.358306761481,12.706753013057693,8085,12
worker08,2020.5911071773974,12.128848343478488,8085,12
worker08,2098.6481211451537,13.415512928347527,8085,12
worker08,2038.9975509787098,12.993454522334469,8085,12
worker08,2068.17442790523,13.706727390974784,8085,12
worker08,2049.0396727109137,11.892138238737004,8085,12
worker08,2110.9000545412146,12.356427506619017,8085,12
worker08,2002.2263704692639,12.886992807078908,8085,12
gpu-worker,137.010214707476,2.1848706388427055,3285,5
gpu-worker,48.649349323012615,2.470888200277572,3285,5
gpu-worker,-24.7619777192902,2.9918461315835914,3285,5
gpu-worker,182.5517553231613,1.775685285797409,3285,5
gpu-worker,43.68475199052287,2.155062707405748,3285,5
gpu-worker,63.547754282543906,3.447127846771284,3285,5
gpu-worker,65.19897842481485,2.824830077156949,3285,5
gpu-worker,91.3882256462428,2.0043433032602103,3285,5
gpu-worker,102.80128346800764,1.4663436163876162,3285,5
gpu-worker,141.6848342440709,1.6510168676196235,3285,5
gpu-worker,220.2454992236797,3.0232383554435858,3285,5
gpu-worker,43.48174382238457,1.1842765230796624,3285,5
gpu-worker,31.00957462329012,2.4057545064971015,3285,5
gpu-worker,103.3073532972726,2.1811889830766766,3285,5
gpu-worker,35.179811562089995,2.8507127637506633,3285,5
gpu-worker,171.8888570366965,4.03999261668119,3285,5
gpu-worker,84.82442135823247,3.2355256632291773,3285,5
gpu-worker,64.02947862319064,3.107946893523685,3285,5
gpu-worker,122.5829219971006,3.302137091213136,3285,5
gpu-worker,81.596493161919,1.5422523734044102,3285,5
gpu-worker,125.74402806521037,2.3686528300346534,3285,5
gpu-worker,80.68003891913902,3.7725746236413062,3285,5
gpu-worker,131.15211870066761,2.7263861286459155,3285,5
gpu-worker,73.94013523737982,1.505431396323573,3285,5
gpu-worker,131.71658797588577,3.7761772066725663,3285,5
gpu-worker,96.05090826531364,1.0434712746983819,3285,5
gpu-worker,165.68520310759476,0.9687892119883021,3285,5
gpu-worker,121.95033529304094,3.730170284579251,3285,5
gpu-worker,58.89730222847281,2.5365742321771907,3285,5
gpu-worker,145.57906761605238,2.799246700067278,3285,5
gpu-worker,143.52309641282062,0.2873581660240021,3285,5
gpu-worker,67.31868031589364,3.9540667100485036,3285,5
gpu-worker,33.44087060323547,1.3471147827750896,3285,5
gpu-worker,137.78265738421703,2.5052538246081673,3285,5
gpu-worker,142.20537074129297,1.8312915439786122,3285,5
gpu-worker,233.01179444034065,1.7738366377682977,3285,5
gpu-worker,-28.63390145096696,1.1504287005356437,3285,5
gpu-worker,118.51915830460945,1.0637621450132704,3285,5
gpu-worker,131.69395671205004,4.2121133972459495,3285,5
gpu-worker,187.106478339847,-0.26825474969895646,3285,5
gpu-worker,92.6597018964089,-0.3474875380295539,3285,5
gpu-worker,88.78775845990208,2.214497032539997,3285,5
gpu-worker,161.51898245503125,1.1101002874181618,3285,5
gpu-worker,114.86272690545461,1.0807021988119818,3285,5
gpu-worker,87.84465669311845,1.033559991721844,3285,5
gpu-worker,210.4718701388181,0.004650282613857248,3285,5
gpu-worker,123.53623239958992,1.805791215891844,3285,5
gpu-worker,191.59384960232262,2.785277210640108,3285,5
gpu-worker,77.24526726351604,1.4377222945770578,3285,5
gpu-worker,156.6497137647957,1.7921419780412413,3285,5
gpu-worker,105.83484818635743,2.433159794993149,3285,5
gpu-worker,161.03078143088112,2.653826224097252,3285,5
gpu-worker,47.2443495066542,2.457591102136588,3285,5
gpu-worker,106.58779177158775,1.8557386478036124,3285,5
gpu-worker,160.0592928421573,3.051783503341662,3285,5
gpu-worker,99.18702585329933,1.2570748552010889,3285,5
gpu-worker,83.20728700307897,-1.225164719382665,3285,5
gpu-worker,121.47773993311597,2.1888076923413755,3285,5
gpu-worker,112.34530348044817,1.30014681241907,3285,5
gpu-worker,125.78693003340265,2.448483652959712,3285,5
gpu-worker,24.223891536065935,2.5064901776125184,3285,5
gpu-worker,124.63227026933339,2.675421565491729,3285,5
gpu-worker,118.36827383929585,3.184822924673454,3285,5
gpu-worker,109.77712178543578,1.2326393263782927,3285,5
gpu-worker,122.086349677756,1.9278938907814784,3285,5
gpu-worker,99.81256035701689,2.8695992228354155,3285,5
gpu-worker,125.81165856420124,1.9024528909210603,3285,5
gpu-worker,145.09263091077742,2.3270209937706143,3285,5
gpu-worker,91.89799723381724,1.5535550742285322,3285,5
gpu-worker,103.6590041367815,2.4587998310303414,3285,5
gpu-worker,61.09793707200561,2.1337157886196296,3285,5
gpu-worker,100.29220073055487,3.6250018767547756,3285,5
gpu-worker,98.53602614777982,1.297718583618548,3285,5
gpu-worker,98.9183277042143,1.0016654756243797,3285,5
gpu-worker,94.74861418456248,3.731555639463128,3285,5
gpu-worker,119.8217710850616,0.6070637364852385,3285,5
gpu-worker,93.04152875450339,1.5354287243870475,3285,5
gpu-worker,78.75339545627571,0.157230500893202,3285,5
gpu-worker,128.97825734200353,0.7330763114298895,3285,5
gpu-worker,139.9850430938436,3.2571582076620773,3285,5
gpu-worker,-21.045286366208586,1.3679988390019429,3285,5
gpu-worker,101.40482021427016,2.4707610297041516,3285,5
gpu-worker,193.54318899676943,2.1395246216826678,3285,5
gpu-worker,76.47401886994676,2.7616806085107064,3285,5
gpu-worker,93.39336548302347,2.942574919531322,3285,5
gpu-worker,97.42448554272632,1.6562125093259816,3285,5
gpu-worker,128.1055271060171,2.728508574095277,3285,5
gpu-worker,246.67931104591145,1.9891181375829754,3285,5
gpu-worker,37.023852614807154,2.1360605615713566,3285,5
gpu-worker,276.8862027348694,2.2427375649197705,3285,5
gpu-worker,249.28850714527212,2.355656102055707,3285,5
gpu-worker,19.21718741069634,2.637008151346592,3285,5
gpu-worker,132.76982703512778,1.6149528013493333,3285,5
gpu-worker,83.3130687483412,4.060449606413741,3285,5
gpu-worker,36.13429171970071,5.105867539474928,3285,5
gpu-worker,146.12463957931772,1.6401814355214168,3285,5
gpu-worker,82.95260342901385,0.287605762336552,3285,5
gpu-worker,141.6082260409498,1.3309544000763223,3285,5
gpu-worker,136.2944231586529,2.1073239227975256,3285,5
gpu-worker,90.71389546547624,3.2884227090769254,3285,5
